Chamber ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,sampleID,assayID,assay,sample
S035-A08,0.21328200192492783,0.2668488160291439,0.28444386320538806,0.29310344827586204,0.2952324742606073,0.2976330587158363,0.2995730706075534,0.3003142595259919,0.29976318905407184,0.3001114681004524,0.2987644584647739,0.3007740750459197,0.2977900190176405,0.3014256619144603,0.2987584575970571,0.3012651555086979,0.30028905531467615,0.29879454581384624,0.30131665569453586,0.29867475440100216,0.29980276134122286,0.29867388005541995,0.2998486941648576,0.29943279250758476,0.30016463615409944,0.298322103316158,0.29944729569680223,0.29704991439483736,0.30028422235441865,0.3000922144644974,0.2982746083162557,0.299934036939314,0.29754358161648176,0.2992084432717678,0.29830598200105873,0.2991548923808266,0.29863684489147696,S035,A08,GEN_Spike_Ref_vs_P681H_1,3002837143_N8KEBMYM
S034-A08,0.22910097174850377,0.2870412769019428,0.30681145113524183,0.31613582521716244,0.31839482542406444,0.321419167983149,0.3218466829816787,0.3223254894206051,0.3226318925001655,0.32308707124010555,0.32198900880619746,0.3233350951374207,0.3212021136063408,0.3235702479338843,0.3213860600449676,0.32411276948590384,0.3229669820684179,0.32136457158027476,0.32347296671299053,0.32262133988446984,0.3234904661016949,0.3226149348923731,0.3236151603498542,0.3229021327486546,0.32361129524062043,0.3222975668129238,0.32318609895211564,0.32243300610241443,0.32408885341846233,0.32393338199190497,0.3220891550232868,0.32409127089413636,0.3229007125258041,0.32317194660290893,0.3213810537519957,0.3238632592100896,0.32208241794820586,S034,A08,GEN_Spike_Ref_vs_P681H_1,3002837135_N8KEBMXI
S031-A08,0.011725507784968283,0.012652448966281876,0.014355948869223206,0.013941615394685167,0.01503019165135206,0.015678299658882185,0.015843797251988694,0.016015753199868723,0.0166545981173063,0.016362202654750954,0.017210682492581602,0.017171052631578948,0.017304908540597446,0.01783364043169255,0.01827624745250148,0.018956406869220607,0.019044481054365733,0.018739689871329596,0.01964662447257384,0.020085893624050215,0.020166073546856466,0.02093929585837902,0.020646437994722953,0.02195331614097732,0.0214394089319876,0.021486182731720215,0.022091796359799524,0.02264026402640264,0.022868473231989424,0.023174435494520005,0.023509933774834436,0.02430165753153272,0.024367633426036286,0.023939853590978038,0.02429980798516851,0.025222845823704192,0.025496688741721854,S031,A08,GEN_Spike_Ref_vs_P681H_1,NTC_25
S032-A08,0.20965089805211232,0.26244547087503206,0.2796336901844447,0.28878727378115543,0.29147808095176514,0.2945426396593988,0.2939729397293973,0.29587289285022284,0.2951319115835872,0.2962939007826143,0.29555180910387757,0.2974425380382001,0.29518072289156627,0.2974408811143505,0.2957034540859309,0.29796502178011836,0.2963082901554404,0.2957279406983549,0.29717103555670904,0.2955741860011698,0.29656290531776913,0.29496683573936794,0.29617131732641144,0.29499869757749414,0.29628187658166244,0.29536139483442847,0.2955770604663246,0.2934155043788518,0.2973325507076241,0.2958633677511527,0.2936425221469515,0.2956273146644143,0.294221121897192,0.295869918699187,0.29492365914132845,0.29523127968251905,0.294194390084801,S032,A08,GEN_Spike_Ref_vs_P681H_1,3002837119_N8KEBMVA
S033-A08,0.20626267748478702,0.2615245943857842,0.2798628186877184,0.29016181229773463,0.29297585042846014,0.2950851518487341,0.2952269475874626,0.29697638203996884,0.29643136233394113,0.29842218037789753,0.2964360041623309,0.2986201510023431,0.29653201714508376,0.2988550611501431,0.29711275848614904,0.29945861326723633,0.29831522799713783,0.2975492113153435,0.29884758122273586,0.2969606052700235,0.2978529603122967,0.29724088448242125,0.29807316755630775,0.29697997521361946,0.2983518988990945,0.2971544184832267,0.298030520412156,0.29647258264328097,0.29833387781770665,0.2984170412350987,0.2964705882352941,0.2978487614080834,0.2960397333681872,0.2984597311055998,0.2966184838772974,0.2979877172350712,0.2970530451866405,S033,A08,GEN_Spike_Ref_vs_P681H_1,3002837127_N8KEBMWE
S048-A08,0.2238573299245495,0.27857822913360836,0.29570544317529196,0.3037159793485882,0.30560173935285845,0.3084088299094041,0.30781049935979515,0.31001213979937386,0.30941991786447637,0.31042638880010226,0.3093649775497114,0.3115825908595603,0.30873127640506975,0.31048852416976536,0.30867837456736313,0.31138378517281257,0.31104837674836394,0.3091948853048898,0.3109044259140475,0.30977491961414794,0.31096426509270547,0.3095559411348885,0.31066341588605156,0.30884528787391446,0.31004815409309794,0.3089551277924419,0.3090955806783145,0.30830547698637184,0.3102803738317757,0.309002120413802,0.309141345719631,0.3092054512728208,0.3085894709710677,0.3102361191533166,0.30776673977551283,0.3100650396033228,0.3084377826592583,S048,A08,GEN_Spike_Ref_vs_P681H_1,3002837197_N8KEBN64
S047-A08,0.19951262184453886,0.2555102560835775,0.273088,0.28312020460358056,0.28608115048793015,0.290080738177624,0.2901940624598381,0.29185651029968557,0.29083895853423336,0.2926030563760113,0.29175788795878943,0.29348245275742385,0.29069169452301363,0.29311121116614136,0.29120843784166184,0.2937645236250968,0.29343206696716034,0.29171506000774294,0.2934621578099839,0.2922312556458898,0.29333333333333333,0.2918925897237284,0.29312121602473273,0.29149431230610134,0.29284472209699236,0.2919764660244391,0.29231661724893643,0.29058671824629273,0.2931791758170779,0.2928087713640761,0.2908150064683053,0.292687645086407,0.29107131311825174,0.2919919984513132,0.29099501521331,0.2926356589147287,0.2918557904292569,S047,A08,GEN_Spike_Ref_vs_P681H_1,3002837189_N8KEBN50
S046-A08,0.20144110275689223,0.25467497773820125,0.27284937639910456,0.2823920265780731,0.28543901342411204,0.2891180426567604,0.289561640313665,0.2915758430568022,0.29051141846252815,0.2916292206958531,0.2913096695226438,0.2922800025711898,0.2909886151669132,0.29217234957940025,0.29035780818397894,0.2934046805492876,0.2926829268292683,0.2906781846312532,0.2919454451878538,0.29117760866761255,0.2921037389793423,0.2907787679194111,0.292326509591863,0.29101587711372146,0.2922462648119526,0.29165051053379865,0.2915055426656355,0.29002125877729823,0.29230271668822766,0.2924187725631769,0.29027041014361493,0.2923066993674971,0.290693914505594,0.2912339547184416,0.2914237595543464,0.2918039139701608,0.29131307896612035,S046,A08,GEN_Spike_Ref_vs_P681H_1,3002837181_N8KEBN3W
S043-A08,0.21051298290057,0.26490449546594635,0.28338720103425985,0.29315918789603,0.29581847649918963,0.299475965581937,0.29957778499512827,0.3010703859876743,0.3006242684354272,0.3020765736534718,0.3012682926829268,0.30236486486486486,0.29992209815632304,0.3031386054974332,0.30034440184547406,0.3037644913377621,0.30259647296154096,0.30151801420287966,0.302687227535949,0.30138952312610084,0.3026007802340702,0.30105002282658316,0.3030145191744254,0.30119537526944934,0.30293753663779066,0.30073716485093616,0.3031349801212279,0.29974597798475866,0.3027468933943754,0.3021723530562985,0.29998693152117095,0.30236199921701684,0.30092774075525935,0.3022891801995696,0.2992681651855724,0.3021010048283962,0.3000850284518281,S043,A08,GEN_Spike_Ref_vs_P681H_1,3002837159_N8KEBN0U
S044-A08,0.20613656006914433,0.26000376908097245,0.2773745661091827,0.28759777946000503,0.29067410035478963,0.29261668666708773,0.2941101802487941,0.29466886159301,0.29412511908542394,0.29567916877850986,0.2946973550356053,0.29669075694180297,0.2942369872567045,0.29616945712836124,0.2949311679248874,0.29763799579805184,0.2962139499428281,0.29532591414944354,0.2961716716398959,0.29518839103869654,0.29659509592173805,0.2946798343421472,0.29609613428280773,0.2947844360950137,0.29671307775446626,0.29424877396344185,0.2969515687647171,0.29378063530460247,0.29698168591666135,0.2956654379051735,0.2942226756791226,0.2965885947046843,0.2937986474416231,0.2958150200649723,0.29493234618330355,0.295772854596384,0.29465483108755347,S044,A08,GEN_Spike_Ref_vs_P681H_1,3002837167_N8KEBN1Y
S045-A08,0.15902799138726545,0.21956100306422363,0.24082583244161893,0.25208974923009236,0.2553727862860024,0.25966746441617333,0.25986342943854324,0.26136220571572455,0.26206285967242143,0.2630482802145787,0.2621955077507118,0.2632842610728502,0.26135790005047954,0.2635732323232323,0.2631013338390543,0.2647450110864745,0.2650648118874486,0.26300779517079664,0.2642798405971282,0.26344460632165706,0.2643561851758158,0.2627542936814754,0.26429430760463496,0.2628807106598985,0.2643969117833186,0.26343539575657476,0.2633012414492019,0.26281117375055424,0.265654769465261,0.2639513523785393,0.26275980423314055,0.264070908515353,0.2629641383687718,0.26412940057088485,0.26285641547861505,0.26476746399340145,0.26261919898283537,S045,A08,GEN_Spike_Ref_vs_P681H_1,3002837173_N8KEBN2S
S060-A08,0.350528201643294,0.3667733232950624,0.36652783036728515,0.36764520599722816,0.3651376146788991,0.36497317765856735,0.3627674389163185,0.3641019156603654,0.3621772505233775,0.36223360526149373,0.36123991615321094,0.3611779607346422,0.35879556259904916,0.36050414845778705,0.3571338063862139,0.35988050594292254,0.35878734064818923,0.357347055460263,0.35908831185321566,0.35636571864859706,0.35730608099530276,0.3552330022918258,0.35686174939697857,0.35517351162050304,0.35723813758495837,0.3550216670915116,0.35481001397890455,0.35349103395650516,0.35596681557115506,0.35493532148091506,0.35304270007670674,0.35274977670026797,0.35147595568931295,0.35148261758691207,0.3506993455665341,0.3518898142216528,0.35027013120658607,S060,A08,GEN_Spike_Ref_vs_P681H_1,3002837152_N8KEBMZV
S059-A08,0.2132915587154305,0.2697541033620111,0.2901722763779045,0.2998226625084082,0.3030898703851588,0.3063201127934776,0.30664615384615385,0.30919031822091164,0.30838471023427866,0.3101370873547673,0.3090112872386357,0.30955602016972084,0.3087012747090338,0.31100714109825167,0.30898115067143034,0.31179012345679014,0.31073098695545165,0.3096459247358339,0.311027507092636,0.31032138442521634,0.3115178406359771,0.30959005750324614,0.31097560975609756,0.3097459983931772,0.30985221674876845,0.30944001975674507,0.3106191415885545,0.3082660420390803,0.3111866501854141,0.3111495246326707,0.3101015102748205,0.31043633894957723,0.3100117639774627,0.3101808976971044,0.30943396226415093,0.31020433360083954,0.3090559722308312,S059,A08,GEN_Spike_Ref_vs_P681H_1,3002837144_N8KEBMYR
S058-A08,0.047762998790810154,0.089681419188509,0.12269862844433461,0.1459452782409981,0.16092096305007117,0.1746414441147379,0.18385956206190682,0.1916434540389972,0.19667039383774382,0.20221589502352066,0.20609597119622572,0.21087845372320654,0.21268147412830377,0.216288301699541,0.21708648715721554,0.22180731889469754,0.22206365948997953,0.22250575714196802,0.22500155173483954,0.22578635938959826,0.22784338098197637,0.227553118574366,0.22886623570363004,0.22827238178306647,0.2310370554588411,0.23087942202291978,0.23284435604177026,0.23116576610148437,0.23349968808484092,0.23452180947047477,0.23384884010975304,0.23469070562635996,0.233911199800449,0.23477070499657768,0.23424939240979623,0.23668307270575042,0.2354484136897327,S058,A08,GEN_Spike_Ref_vs_P681H_1,3002837136_N8KEBMXN
S055-A08,0.19445797807551765,0.25341492057605536,0.2749083224563366,0.2864962368601107,0.2892866051384385,0.2930959347568947,0.2938125,0.2954488778054863,0.29504504504504503,0.2965964343598055,0.2957728864432216,0.29728549141965677,0.2954332479540201,0.2966339848872791,0.2956619577447181,0.2980895709364234,0.297625,0.2963358012297653,0.2975289333750391,0.29577376473539,0.29764735327243147,0.2957508147405365,0.29836640170244727,0.2962846742814108,0.29754754754754753,0.29573667711598745,0.2975511993486566,0.29556125962561824,0.29769457880520134,0.29723458957797705,0.2965266000879342,0.2970315631262525,0.29560460290511226,0.29638221832089784,0.29571006846303627,0.29710417450169235,0.29573209114943977,S055,A08,GEN_Spike_Ref_vs_P681H_1,3002837112_N8KEBMUB
S056-A08,0.171569215992316,0.23560559951308582,0.2580862533692722,0.2699638413924128,0.2730568356374808,0.27613496932515336,0.27667814113597244,0.2790155281409194,0.2792087749568647,0.28000982921734857,0.2797116628673526,0.2812749984616331,0.2799753921870194,0.28263546798029554,0.2794851265627887,0.28341156126482214,0.28292111268734965,0.28089471082550665,0.2817492135940295,0.28140454995054404,0.281956508347194,0.28091347939101374,0.2819040563067235,0.28091139867500464,0.28134631981260017,0.28172415928655475,0.2821066930106199,0.2812113720642769,0.28225756544340613,0.2821510156201766,0.2798068589822954,0.2819339680969457,0.28071915685058896,0.28173547069381694,0.2802626688142733,0.2823194504610434,0.2800545601091202,S056,A08,GEN_Spike_Ref_vs_P681H_1,3002837120_N8KEBMVF
S057-A08,0.2140446051838457,0.27091633466135456,0.28991855873642647,0.29962431483648455,0.3026592455163884,0.3047877591312932,0.3048750309329374,0.30716092024918273,0.30665345062569693,0.3077493511308862,0.3077066154132308,0.30909990108803165,0.30713579025476134,0.3093013181508757,0.30654854098259093,0.309884515087545,0.3090402476780186,0.3067435229949176,0.308273470398811,0.307673205860442,0.3083018634309416,0.30785944872113236,0.30866034343810056,0.3069695084007467,0.3081835089894606,0.30817531861983216,0.3084743661273325,0.30647660365664703,0.30927514608976747,0.3083694978301302,0.30685987934573045,0.3082940153960765,0.30692637998630906,0.30827534791252487,0.30629005163939527,0.3081796161729085,0.3064285269774099,S057,A08,GEN_Spike_Ref_vs_P681H_1,3002837128_N8KEBMWJ
S072-A08,0.21304455752761572,0.26775921840529465,0.28745556119857796,0.2981287662543609,0.30115191242919875,0.3053701938353988,0.3046745637498408,0.30645058786145535,0.30574507428425685,0.30749649993636247,0.30619017230376516,0.3078734644516581,0.30534497037650504,0.30759429153924567,0.3059311224489796,0.3089571337172105,0.30797702616464584,0.30727365859905237,0.3077217369125805,0.3061928804243625,0.3074322169059011,0.30581313551192685,0.3080605016274172,0.3060322745901639,0.3072893375071871,0.30610677250032003,0.3066173186140004,0.30461420639479225,0.30765289785462696,0.3061302681992337,0.3053258988656028,0.30715017939518197,0.3055359548399513,0.3059606037349706,0.30484988452655887,0.30635764133427235,0.30485923640570767,S072,A08,GEN_Spike_Ref_vs_P681H_1,3002837198_N8KEBN69
S071-A08,0.21433832555855634,0.2727896674362014,0.2917084796788761,0.3017306245297216,0.30451198791768924,0.30792932151166447,0.30806583843097685,0.3098892803220936,0.3088142442227554,0.31131004917412686,0.3093734209196564,0.31146817895400125,0.3095313189932505,0.31101171727352905,0.30925365607665156,0.31202175425282996,0.3115622241835834,0.31062860036715834,0.31119939462731744,0.3096247547933937,0.31120646138313984,0.3098627190485228,0.31118263284109554,0.31013098778712905,0.3109806150154701,0.3091426763682379,0.31035572123586275,0.3086100239868703,0.3118463586233124,0.3104123255667109,0.3097350741538852,0.3101857702514849,0.3088905775075988,0.31044077657623476,0.3099092236399416,0.3106242877041915,0.30817530284771993,S071,A08,GEN_Spike_Ref_vs_P681H_1,3002837190_N8KEBN55
S070-A08,0.16829446953973873,0.23019172302537694,0.2554412223261615,0.2694465220643231,0.27523970671178793,0.2810584261228575,0.28199498117942284,0.2844082654978084,0.28392274893403563,0.2861708127075631,0.28521193092621666,0.28736280965820005,0.285893338346807,0.2875039148136549,0.28501659257404044,0.2891793389468393,0.2884012539184953,0.28743794381951865,0.2884555088731423,0.28738597043095315,0.28920122984250485,0.28714240804778374,0.2884470647265429,0.28756607097910897,0.2891762933199397,0.2869193000125897,0.28810899045705674,0.2864321608040201,0.2897820335139221,0.2880195906065553,0.2865965089167559,0.2882888540031397,0.2872976887713332,0.2890747845776464,0.2872635561160151,0.2887505502106521,0.28718304528825533,S070,A08,GEN_Spike_Ref_vs_P681H_1,3002837182_N8KEBN41
S067-A08,0.20515790757224728,0.26561049569899126,0.2878164359645841,0.29824233358264773,0.30108736407949005,0.30511331710058065,0.30491392801251954,0.3063529705441837,0.3055242390078918,0.3079954954954955,0.30606098632199774,0.3073118818079379,0.3055694618272841,0.3078897933625548,0.30618892508143325,0.309065761347919,0.308502633559067,0.30629555164614225,0.30811217767739507,0.30665241448692154,0.3084686265906099,0.30656521192302855,0.30785629193052855,0.3068217541653568,0.30783230827162045,0.3062366402615365,0.30719568760185534,0.3048581471252825,0.3081812460667086,0.30735930735930733,0.3059720297341565,0.3066884176182708,0.3053718748031992,0.30667838312829526,0.30538432507233615,0.30776967563490065,0.30539978577279314,S067,A08,GEN_Spike_Ref_vs_P681H_1,3002837160_N8KEBN0Z
S068-A08,0.2075346992729676,0.26424079614140056,0.283062930186824,0.2939585766086903,0.2957512315270936,0.2991263688938108,0.2986620630125162,0.30057803468208094,0.3005126938044351,0.30217645970775014,0.3004448288644508,0.3021578298397041,0.30013566847557965,0.3032548946945834,0.301511879049676,0.3037802388170513,0.3034512564055072,0.30176415970287834,0.30291610033362165,0.3019218846869188,0.30308081743532755,0.3011138613861386,0.3020266930301532,0.3017524304910521,0.30275683026332056,0.3015548534968717,0.30236152324431254,0.30106396140047015,0.30312616300707107,0.3021516013354767,0.30159419390856645,0.3021774093777063,0.3011726748154123,0.30216139220907906,0.30077567483710826,0.30216852540272615,0.3003042155584528,S068,A08,GEN_Spike_Ref_vs_P681H_1,3002837168_N8KEBN23
S069-A08,0.2043023895373709,0.2554155545900317,0.2744804343755851,0.28383762918690075,0.286652900319129,0.29055024670539004,0.29094327796928865,0.2920519870032492,0.29246111389864526,0.2929255019703509,0.2921108742004264,0.29390793094821116,0.29218338970311913,0.294106594851882,0.2910695287564929,0.2941102599522793,0.2938266967192587,0.29216584080787805,0.29363141085853844,0.29304604560587977,0.2941434387723144,0.2925909633632879,0.29404761904761906,0.29270283848279327,0.29394794606459707,0.29341129133660254,0.29419152276295135,0.29213201154473584,0.29431732461654514,0.2939295121033488,0.2926522395571213,0.29422473320778403,0.2926813919828834,0.2929261256741503,0.29226703580192537,0.29313159216474133,0.29277207133404753,S069,A08,GEN_Spike_Ref_vs_P681H_1,3002837174_N8KEBN2X
S084-A08,0.2044744100520993,0.258770838517044,0.277625,0.28760702456096493,0.29045617117399763,0.2940476935594918,0.2942727957799548,0.29639385387268735,0.29623804730749875,0.29706011408512506,0.297179906836208,0.298334904178448,0.2966059082338152,0.29865561000125646,0.29578260323835825,0.29918781086696467,0.29833385727758566,0.29669983625141705,0.2984980833280965,0.29680710372189684,0.2986613035007228,0.2968681076312307,0.2989243253444046,0.29754775263191074,0.2987544036235531,0.2975874700012631,0.2977733048182161,0.296620303354522,0.29791390937165185,0.29864566929133857,0.2966700302724521,0.29810417585186116,0.29704097116843703,0.2979836168872086,0.2964296998420221,0.29819694868238555,0.2967949933624123,S084,A08,GEN_Spike_Ref_vs_P681H_1,3002837153_N8KEBN00
S083-A08,0.17898143624816806,0.23158547936704935,0.2491269643302569,0.25947194307471444,0.262868221902558,0.26636681659170414,0.2671765295887663,0.2689086135766971,0.2688226059654631,0.26971214017521905,0.26994288583443166,0.2714464621164684,0.2692259519038076,0.2716003005259204,0.2692813733475346,0.2720301697045883,0.2721570595245562,0.27093286396781496,0.27183796325327647,0.2711779133387837,0.27200351053159477,0.2704964449757755,0.2717745983935743,0.2709774814442068,0.2711875039207076,0.27041490902222504,0.2722079226567895,0.269786432160804,0.27250424608416685,0.27190010040160645,0.2706089804143838,0.2721165316757707,0.2698992443324937,0.27155064086453884,0.27043549505262493,0.27142408047783717,0.2707768031804127,S083,A08,GEN_Spike_Ref_vs_P681H_1,3002837145_N8KEBMYW
S082-A08,0.2007550386652865,0.25377381836179164,0.27231392089691686,0.2824033801416677,0.2858034321372855,0.2881345375272501,0.2889249594206518,0.29111790774608326,0.2905891929121533,0.291970802919708,0.2915700407395801,0.29303662957869736,0.2903487935991999,0.292195213397488,0.29062714937785283,0.2944277108433735,0.2929255019703509,0.29221797203235717,0.293256599524584,0.2922497646689677,0.292148889583985,0.29112574474756975,0.2929090453520421,0.29212212589521297,0.29343605160967057,0.2916719005150107,0.29238083322907543,0.29115509897268854,0.2932864409972995,0.2927608900031338,0.29139156134062755,0.2924735225919659,0.29204431017119836,0.29219680350987154,0.2914149043303122,0.29259259259259257,0.29105558003399007,S082,A08,GEN_Spike_Ref_vs_P681H_1,3002837137_N8KEBMXS
S079-A08,0.19818079870413058,0.2530059164068961,0.27316917173009275,0.2833503705596729,0.28672,0.29008755672013803,0.28979748782363496,0.2936121087737301,0.2921752537581909,0.29405356914007436,0.2931422327913105,0.2944801026957638,0.29236093309407846,0.29452142673851683,0.2937512041615824,0.29664239221499,0.2956733855437155,0.2947205569522336,0.2953158131465656,0.29390934844192634,0.2947645999485464,0.2943150287152352,0.2947984311708352,0.2945501451144792,0.2954501576678036,0.2943186947830012,0.29435976590134416,0.29298132646490666,0.29458413926499033,0.2936559001415519,0.2938896783361323,0.29515588765782014,0.2941100490829243,0.29359866048428646,0.2928073347107438,0.295357833655706,0.2931568754034861,S079,A08,GEN_Spike_Ref_vs_P681H_1,3002837113_N8KEBMUG
S080-A08,0.20327729044834308,0.25980544023793295,0.27913938260056126,0.28975749641543547,0.2922029239035362,0.2961274203622736,0.29528520443303485,0.2985924304035033,0.2966860865752052,0.2993861956657898,0.29811249764846054,0.30034450360162857,0.2973547620536552,0.30067038406114904,0.2983754625854607,0.3012570710245129,0.3007339564644627,0.29994337129553894,0.3008028098344205,0.29901251651047234,0.30084107456690934,0.2992135891789871,0.2998618437578498,0.29959718026183285,0.30034558592522775,0.29933899905571293,0.29977418140760254,0.2979899497487437,0.30067291365322935,0.29974874371859295,0.2989723220477902,0.30090554647214185,0.2996219281663516,0.3001321336437425,0.2983119173595364,0.2999245472837022,0.2987324210128019,S080,A08,GEN_Spike_Ref_vs_P681H_1,3002837121_N8KEBMVK
S081-A08,0.19730133068026365,0.24968386444107232,0.2699719244512506,0.2790801375971461,0.2814876349926513,0.28527705158451827,0.28468134118249294,0.2873482428115016,0.2862908392056374,0.2881691580426728,0.2866931352459016,0.289259898931747,0.2865912142720123,0.28961014019589015,0.2860066513174725,0.2904385795928851,0.2887125671871001,0.2880626725743274,0.2892360888775053,0.287853470437018,0.2887139107611549,0.28812905713734815,0.2889828879061719,0.2880092533093433,0.2890284542425019,0.2876245580199293,0.28850102669404515,0.287161079417986,0.2888574369531652,0.2880518480492813,0.28716760028330435,0.2878399179066188,0.2870917973772178,0.28856519507186856,0.2870751802265705,0.2887305865742523,0.2879958784131891,S081,A08,GEN_Spike_Ref_vs_P681H_1,3002837129_N8KEBMWO
S096-A08,0.1979133733797028,0.2543538333012017,0.2764222380428451,0.2869318181818182,0.2904292569057191,0.2942509387543701,0.2944884960353568,0.29609228177046204,0.2958387516254877,0.2979509791207366,0.2963925901852454,0.2998701298701299,0.2968232313389203,0.2991885751379422,0.2966426391324112,0.30015633142261594,0.29816930667359126,0.2974135122809304,0.2993825154371141,0.29850746268656714,0.29877890361132764,0.2974910394265233,0.2986481216690498,0.2971986970684039,0.2989013846453878,0.29795413083137867,0.2984647410876919,0.2970335675253708,0.2986809455400287,0.2983346344002082,0.29742786264525395,0.29818394844756885,0.2968301591442734,0.29833930315858026,0.29700966309741444,0.29911354451831573,0.2973661852166525,S096,A08,GEN_Spike_Ref_vs_P681H_1,3002837199_N8KEBN6E
S095-A08,0.16813342359529818,0.22579635771950685,0.24570565657836785,0.2561374795417349,0.2591141719845833,0.26271346650702626,0.2624131396083386,0.26416166719292705,0.26391791753752614,0.26545822017305626,0.2644973410990124,0.2660724445287313,0.263968684891723,0.2663548448264964,0.2643561851758158,0.2673129316353038,0.2672784810126582,0.2648549347523122,0.2658323852863102,0.26556857776369974,0.2660126582278481,0.265229793977813,0.26603009991147086,0.2652957603452653,0.2657811511701455,0.2646294300386737,0.26592850363808923,0.2637202832574608,0.26721290650406504,0.2668144395186827,0.26493555964700655,0.2667088607594937,0.26537216828478966,0.2661091047329405,0.26476746399340145,0.26564875823618855,0.2651414045122339,S095,A08,GEN_Spike_Ref_vs_P681H_1,3002837191_N8KEBN5A
S094-A08,0.19531789367978408,0.2461862513563541,0.2641715349553829,0.2739233682048649,0.2778457772337821,0.28209578913532624,0.2810967741935484,0.2834600025763236,0.2820545912112022,0.28452611218568663,0.2836264873254009,0.28436996455043506,0.28306025029028514,0.2847840103159252,0.2832709435910675,0.28673231407100286,0.2857235142118863,0.2837182223947215,0.284460505937016,0.2834874846387685,0.28490249257393774,0.2841968911917098,0.28504974802946115,0.28345640627024227,0.2843580470162749,0.28328153328153327,0.2841268815814975,0.2829700536834616,0.28522314478463934,0.28492849284928495,0.2829088080886642,0.28440129449838186,0.28294422827496757,0.28357919254658387,0.28311924224730767,0.2837820346880663,0.2834620125867774,S094,A08,GEN_Spike_Ref_vs_P681H_1,3002837183_N8KEBN46
S091-A08,0.18751563672754565,0.23861392445378687,0.2579589216944801,0.26746570952441995,0.2712409886714727,0.2749132056062749,0.27509029927760575,0.2780387362460588,0.2772181325067803,0.27852586817859676,0.2774047772756617,0.27959551719695996,0.2777455342748436,0.27910870685213807,0.27842960288808666,0.28115098609763983,0.27992776057791535,0.27941747572815534,0.2803895015154446,0.27828785723522564,0.27988131329420113,0.27842122290520865,0.2798425603303652,0.27815169557338854,0.2796254439780433,0.27856541723311967,0.280255599302911,0.2783131750856995,0.28112449799196787,0.2802790517408436,0.2786917098445596,0.2796823552198334,0.27809079722815877,0.2794725956566701,0.27837925445705025,0.28060629615235133,0.2786247161855336,S091,A08,GEN_Spike_Ref_vs_P681H_1,3002837161_N8KEBN14
S092-A08,0.1885353503781959,0.2421233530647317,0.2601230138390569,0.2698168779613267,0.2728322216521293,0.2766722300680447,0.27692604998711673,0.2792729141242212,0.2787445217839649,0.28101461404751177,0.2795872299258304,0.2818614830072091,0.28086340206185567,0.2813202337378797,0.2802908435750595,0.2834269481567564,0.28313796212804326,0.28141741431614276,0.28248551191242754,0.2805374329823655,0.2825317107720044,0.28059971565206154,0.2825135204738604,0.2805657818252277,0.28218013142636256,0.28039013047409894,0.28197861651423417,0.2807865892972276,0.28293471234647705,0.2824924286358657,0.2803098773402195,0.2820859923934764,0.2804649660962221,0.281485780615206,0.28029763830475574,0.2822070034888228,0.27991204242659423,S092,A08,GEN_Spike_Ref_vs_P681H_1,3002837169_N8KEBN28
S093-A08,0.22126348228043144,0.2776736631684158,0.2958587318544586,0.3066088159466767,0.310455865639601,0.31370820477299916,0.31411593653201847,0.31644293187117917,0.31562954991454073,0.31726400807672894,0.31604907044391045,0.3183310188107562,0.31595885656591155,0.3185376941533022,0.3172967505373625,0.31956673212136566,0.31897805602984886,0.31695580600227935,0.31902772502848464,0.317498572968859,0.31811571293076196,0.3174925448892837,0.31868827551278806,0.317022086824067,0.31885895404120446,0.31757529546321006,0.3184959736224716,0.3159330204236966,0.3189677091278922,0.31729123073996574,0.3178462321792261,0.3179714738510301,0.3179153924566769,0.3184676958261864,0.31622137404580153,0.31779203455504035,0.31669743459163535,S093,A08,GEN_Spike_Ref_vs_P681H_1,3002837175_N8KEBN32
S105-A08,0.16263805616913854,0.2221793883320483,0.2461976571095722,0.2608976846462295,0.266502239241903,0.27091297868204495,0.27237859975297407,0.2756002595717067,0.27598332899192496,0.2766965096665369,0.2764988945246456,0.27861827154080904,0.27746039989613086,0.27942894224529524,0.27871512005191434,0.2804814573845153,0.27937930138942996,0.27944332444560055,0.28011950379944145,0.2786629381543864,0.2797715620741125,0.2791395045632334,0.2804711394546756,0.2790591608027104,0.27979981801637854,0.2793226961901661,0.2811607374707868,0.2788111342351717,0.28202283849918436,0.2803616730631627,0.2792241603749024,0.27905919043596905,0.2784942034648951,0.27977081841265705,0.278546261255383,0.28,0.27791190864600324,S105,A08,GEN_Spike_Ref_vs_P681H_1,3002837130_N8KEBMWT
